Initial_position,Initial_velocity,Mass,Time,Position
27,83,30,86,43405.4
217,40,18,87,40785.100000000006
724,82,87,2,907.6
642,80,87,51,17466.9
872,22,27,58,18631.600000000002
391,66,27,54,18243.4
118,81,16,22,4271.6
435,75,26,40,11275.0
472,58,70,70,28542.0
282,91,44,26,5960.4
780,14,69,77,30910.100000000002
866,2,53,51,13712.900000000001
601,8,86,43,10005.1
504,3,21,86,37002.4
581,46,39,28,5710.6
342,58,31,39,10056.900000000001
47,42,47,24,3877.4
366,93,70,14,2628.4
779,79,79,17,3538.1000000000004
552,75,2,39,10929.900000000001
267,7,46,55,15474.500000000002
514,75,32,10,1754.0
274,16,1,63,20730.100000000002
802,68,57,51,17014.9
600,6,11,48,12177.6
90,24,63,65,22352.5
117,49,21,32,6702.6
995,65,4,66,26629.4
667,71,73,91,47704.9
942,46,34,71,28908.9
284,79,43,4,678.4
84,26,46,43,10262.1
207,20,96,6,503.4
772,3,70,27,4425.1
506,97,55,67,29001.100000000002
779,30,18,81,35357.9
639,64,30,59,21471.9
87,67,49,24,4517.4
580,22,39,49,13422.900000000001
676,72,11,54,18852.4
393,29,51,65,22980.5
866,35,74,11,1843.9
154,27,65,96,47904.4
443,96,27,59,23163.9
526,58,7,43,12080.1
72,3,49,67,22269.100000000002
443,71,21,81,38342.9
581,23,29,35,7388.5
624,65,48,97,53033.100000000006
372,37,62,46,12442.400000000001
856,64,5,5,1298.5
152,26,51,45,11244.5
27,71,82,54,18149.4
772,68,36,83,40172.100000000006
321,86,94,81,39435.9
621,69,99,36,9455.400000000001
635,97,57,55,20792.5
299,84,83,72,31748.600000000002
90,41,98,59,19565.9
191,95,13,42,12824.6
794,87,55,13,2753.1
848,11,46,16,2278.4
821,90,28,11,2403.9
234,32,23,9,918.9000000000001
569,15,10,27,4546.1
300,1,56,63,19811.100000000002
624,29,92,91,43839.9
606,53,86,12,1947.6
869,74,82,80,38149.0
393,49,49,49,14558.900000000001
191,18,61,99,49997.9
417,99,17,74,34575.4
680,27,62,8,1209.6
509,2,11,1,515.9
426,43,5,94,47764.4
999,76,9,24,5645.4
101,89,25,17,3030.1000000000004
441,10,1,55,15813.500000000002
975,9,93,59,18562.9
49,55,5,81,36652.9
183,91,36,35,9370.5
345,78,13,72,31362.600000000002
743,88,86,15,3165.5
532,62,83,59,21246.9
699,83,18,13,2606.1
126,76,40,46,13990.400000000001
754,38,95,73,29640.100000000002
231,66,74,53,17493.1
818,51,37,36,9004.400000000001
353,66,89,38,9936.6
971,73,52,32,8324.6
369,9,86,34,6339.400000000001
802,94,28,2,1009.6
16,36,75,84,37614.4
717,48,87,23,4413.1
347,90,38,35,9499.5
382,99,99,71,32111.9
721,12,46,20,2921.0
26,64,92,66,25594.4
304,20,20,41,9360.900000000001
227,80,97,76,34609.4
178,64,9,66,25746.4
4,21,81,63,20775.100000000002
545,77,69,43,12916.1
605,17,17,41,9538.900000000001
372,12,90,37,7524.1
148,84,49,24,4986.4
211,14,23,69,24505.9
727,64,88,77,34707.100000000006
313,47,19,43,11394.1
705,94,40,48,16506.6
509,69,52,58,20994.600000000002
897,7,6,53,15032.1
277,36,80,31,6101.900000000001
497,37,76,43,11148.1
645,3,78,83,34650.100000000006
47,16,12,65,21789.5
149,95,8,16,2923.4
716,53,70,17,3033.1000000000004
465,9,64,33,6098.1
376,44,78,97,50748.100000000006
882,14,35,99,50292.9
698,20,65,63,21406.100000000002
532,80,18,93,50352.100000000006
68,62,80,91,46286.9
562,35,84,6,948.4
259,4,39,55,15301.500000000002
621,42,25,39,9711.900000000001
349,9,84,78,30862.600000000002
715,69,12,63,24510.100000000002
520,42,40,95,48732.5
717,24,67,78,32400.600000000002
576,82,20,31,7826.900000000001
869,97,82,30,8189.0
215,87,98,41,12018.900000000001
416,13,29,68,23957.600000000002
12,47,71,95,48699.5
790,54,33,9,1672.9
621,66,5,99,55179.9
671,70,49,65,25923.5
158,67,96,62,23147.600000000002
834,43,47,68,26415.600000000002
143,34,16,38,8510.6
520,40,58,28,5481.6
374,43,20,61,21229.9
857,21,51,79,33096.9
876,40,81,51,15660.900000000001
742,45,69,46,13180.400000000001
552,23,30,50,13952.0
472,23,8,39,8821.900000000001
257,81,28,17,3050.1000000000004
290,77,36,86,43152.4
93,54,97,16,2211.4
807,1,56,99,48930.9
97,18,64,62,20048.600000000002
310,25,49,75,29747.500000000004
124,40,51,94,47180.4
670,29,98,49,13855.900000000001
252,82,64,88,45413.600000000006
178,48,55,49,14294.900000000001
622,23,71,80,33822.0
594,27,19,10,1354.0
244,65,28,40,10684.0
550,81,1,91,48497.9
497,17,15,43,10288.1
708,27,7,85,38405.5
576,19,24,66,23174.4
122,30,13,40,9162.0
699,11,72,64,21473.4
260,61,62,86,41746.4
901,28,86,46,12557.400000000001
702,54,45,4,996.4
787,42,46,19,3353.9
415,7,66,16,1781.4
506,65,76,2,655.6
61,88,54,85,42943.5
704,38,99,86,40212.4
499,96,86,46,15283.400000000001
30,49,83,88,42287.600000000006
520,33,55,61,20765.9
755,80,29,84,42049.4
372,70,38,68,27789.600000000002
192,23,21,1,219.9
429,69,81,77,34794.100000000006
928,62,84,30,7198.0
215,74,46,57,20353.1
385,35,45,12,1510.6
718,2,82,6,906.4
805,5,80,92,42738.600000000006
369,35,59,64,22679.4
770,75,23,49,16209.900000000001
269,12,77,47,11657.1
186,69,83,88,44203.600000000006
702,95,76,57,22037.1
562,91,21,39,11563.900000000001
79,57,40,90,44899.0
84,61,53,89,44325.9
910,85,47,74,34032.4
709,79,3,49,16344.900000000001
93,59,76,95,49920.5
542,31,2,76,31200.4
593,48,52,29,6105.900000000001
444,73,2,50,16344.0
185,44,46,43,11137.1
705,37,17,32,6906.6
384,17,95,98,49109.600000000006
842,69,68,61,23283.9
687,91,58,65,27304.5
19,78,92,74,32623.4
634,64,59,65,25496.5
150,34,70,68,25119.600000000002
957,36,77,90,43887.0
776,45,8,83,38267.100000000006
413,86,85,37,10303.1
481,18,8,43,10315.1
126,2,63,68,22919.600000000002
167,21,11,21,2768.9
856,52,81,97,52004.100000000006
642,34,70,3,788.1
554,81,77,78,36683.600000000006
695,57,44,24,4885.4
16,54,61,43,11398.1
796,16,94,50,13846.0
282,88,79,64,25984.4
879,2,64,69,24345.9
509,41,67,19,3056.9
848,90,64,62,25263.600000000002
771,78,68,38,10810.6
836,13,42,17,2473.1000000000004
121,57,85,28,5558.6
474,48,10,23,4170.1
125,79,54,79,36946.9
63,22,34,11,897.9000000000001
68,21,89,96,47242.4
531,58,52,5,943.5
262,16,33,41,9154.900000000001
214,78,64,37,9808.1
442,98,39,30,7792.0
434,76,59,34,8682.400000000001
222,87,74,63,25151.100000000002
286,47,41,24,4236.4
806,18,42,61,20136.9
78,63,89,78,34803.600000000006
472,79,41,5,989.5
684,71,48,7,1421.1
203,86,90,79,37577.9
495,33,81,55,17132.5
751,17,7,34,6993.400000000001
421,64,90,28,6054.6
22,89,44,6,732.4
999,1,56,17,2432.1000000000004
587,74,77,81,38729.9
14,58,21,84,39460.4
864,12,66,68,24337.600000000002
962,22,66,24,4312.4
768,33,9,2,853.6
973,38,51,70,27643.0
123,38,34,51,14805.900000000001
501,26,7,22,3444.6000000000004
653,23,58,70,26273.0
243,23,63,39,8592.900000000001
251,56,78,69,27443.9
533,57,15,97,52166.100000000006
560,35,1,43,11125.1
984,31,5,32,6993.6
280,5,38,7,555.1
68,30,34,24,3610.4
465,27,12,93,45356.100000000006
965,34,96,12,2078.6
371,28,31,16,2073.4
10,70,1,86,42270.4
935,4,77,48,12416.6
967,44,59,10,1897.0
184,54,10,64,23710.4
650,71,66,12,2207.6
574,39,15,9,1321.9
971,76,29,23,5311.1
663,20,7,59,18899.9
212,67,80,1,283.9
170,91,34,63,25351.100000000002
309,94,16,17,3323.1000000000004
572,3,38,99,48893.9
12,60,24,14,1812.4
482,19,19,64,21768.4
386,42,84,92,45723.600000000006
239,22,46,29,4997.900000000001
314,97,40,33,8851.1
382,9,86,24,3420.4
299,93,12,91,49338.9
960,25,96,64,22630.4
465,97,7,40,12185.0
927,3,87,69,24462.9
294,76,95,85,42156.5
267,67,51,81,37842.9
632,67,91,45,13569.5
485,16,31,5,687.5
180,72,80,26,5364.4
316,73,10,72,30973.600000000002
460,5,90,33,5961.1
578,37,96,95,48315.5
198,75,53,66,26492.4
967,47,47,82,37768.600000000006
290,8,82,42,9269.6
784,47,41,68,26637.600000000002
786,49,81,32,7371.6
325,59,55,15,2312.5
295,85,36,31,7638.900000000001
598,23,78,56,17252.4
799,24,80,77,31699.100000000002
720,30,32,20,3280.0
649,55,90,32,7426.6
735,41,95,46,12989.400000000001
431,82,5,13,2325.1
686,89,13,85,43653.5
351,99,74,21,4590.9
707,39,5,32,6972.6
905,1,99,91,41572.9
64,50,43,97,51018.100000000006
658,54,88,63,23508.100000000002
413,61,33,71,29444.9
246,47,7,26,4780.4
65,13,80,62,19706.600000000002
135,87,81,50,16735.0
625,16,89,63,21081.100000000002
506,32,41,2,589.6
107,42,51,56,17825.4
277,10,52,99,49291.9
804,83,13,6,1478.4
52,64,62,77,34032.100000000006
220,15,99,72,26701.600000000002
141,17,23,38,7862.6
89,97,93,2,302.6
576,78,25,27,6254.1
132,60,69,37,9060.1
260,91,76,47,15361.1
625,2,12,64,20823.4
944,1,25,86,37270.4
466,63,58,87,43035.100000000006
298,56,68,58,20029.600000000002
824,14,10,69,25118.9
66,6,19,56,15768.400000000001
496,25,78,97,49025.100000000006
16,25,90,70,25776.0
330,13,34,23,3221.1000000000004
238,68,56,6,822.4
872,50,72,82,37919.600000000006
306,91,68,41,12273.900000000001
618,18,85,28,4963.6
329,48,64,26,4889.4
378,44,92,70,27468.0
230,50,52,76,32332.4
6,54,33,49,14416.900000000001
785,53,63,29,6442.900000000001
899,49,72,2,1016.6
321,30,55,41,9787.900000000001
473,37,86,49,14050.900000000001
752,61,78,87,43147.100000000006
899,45,82,26,5381.4
262,62,95,61,22276.9
914,24,96,82,35829.600000000006
469,79,34,38,10546.6
97,98,10,65,27169.5
165,26,80,47,12211.1
239,4,51,70,24529.0
636,87,10,76,35550.4
810,68,68,22,4677.6
919,52,20,55,18601.5
108,46,94,19,2750.9
270,25,66,18,2307.6000000000004
576,28,34,22,3563.6000000000004
904,96,26,35,10266.5
528,99,12,80,39808.0
723,67,35,54,18629.4
664,44,94,10,1594.0
884,96,91,26,6692.4
50,35,62,31,5843.900000000001
660,99,51,67,29289.100000000002
911,30,72,7,1361.1
223,2,20,20,2223.0
143,73,12,58,20860.600000000002
3,53,6,2,128.6
797,25,51,87,40060.100000000006
618,70,99,13,2356.1
36,48,59,88,42205.600000000006
818,12,39,81,33938.9
577,63,18,1,644.9
680,53,32,91,46079.9
306,16,65,25,3768.5
882,18,27,58,18409.600000000002
17,43,27,45,11874.5
983,45,78,7,1538.1
352,26,4,30,5542.0
125,27,56,78,32042.600000000002
917,1,77,75,28554.500000000004
579,13,97,26,4229.4
372,48,67,68,26293.600000000002
467,21,42,73,28112.100000000002
488,54,22,53,17114.1
706,11,94,6,948.4
401,56,62,45,12843.5
995,69,53,31,7842.900000000001
825,70,88,35,9277.5
640,45,6,92,46253.600000000006
910,84,31,60,23590.0
485,71,27,82,39254.600000000006
859,15,39,52,14888.6
254,96,92,76,35852.4
456,40,77,96,49454.4
499,25,29,79,33054.9
283,74,29,33,8061.1
674,89,31,33,8947.1
569,37,88,39,9464.900000000001
880,26,88,27,5154.1
192,65,26,33,7673.1
771,80,78,66,27395.4
419,6,24,60,18419.0
312,94,6,25,5724.5
896,41,40,87,41551.100000000006
109,64,58,97,52421.100000000006
796,22,98,71,27058.9
478,92,95,52,18511.6
273,69,33,26,5379.4
710,69,83,86,42884.4
419,30,6,49,13653.900000000001
956,91,28,22,5329.6
24,23,23,38,7973.6
240,55,30,5,637.5
729,41,19,24,4535.4
269,34,94,41,9899.900000000001
562,67,16,80,37282.0
149,1,71,83,33988.100000000006
93,57,29,93,47774.100000000006
548,86,2,91,48950.9
969,74,42,4,1343.4
717,22,16,5,949.5
516,31,29,93,45779.100000000006
525,29,89,13,1730.1
992,29,86,93,46069.100000000006
823,29,91,27,5178.1
376,41,9,1,421.9
373,97,34,63,25932.100000000002
947,82,54,66,27703.4
226,86,6,2,417.6
571,19,80,97,48518.100000000006
832,19,46,28,5205.6
961,93,49,70,31481.0
838,7,6,97,47621.100000000006
59,98,11,58,22226.600000000002
970,94,49,16,3728.4
915,86,73,55,20467.5
667,83,73,5,1204.5
845,37,15,99,52532.9
822,74,67,49,16212.900000000001
950,56,50,25,5412.5
624,15,53,20,2884.0
885,94,25,27,6995.1
346,14,45,29,4872.900000000001
500,61,5,84,40198.4
767,87,75,92,50244.600000000006
827,6,91,51,13877.900000000001
1,30,60,31,5639.900000000001
715,20,75,14,1955.4
753,34,75,52,15770.6
823,64,6,35,9065.5
441,73,48,57,20522.1
554,55,69,26,5296.4
1,78,80,48,15034.6
336,74,61,68,28025.600000000002
994,2,51,30,5464.0
383,41,74,29,5692.900000000001
965,72,9,91,48093.9
688,33,39,80,34688.0
857,74,21,70,30047.0
399,70,47,81,38217.9
617,80,83,95,52439.5
480,8,90,97,47360.100000000006
209,40,65,62,21524.600000000002
984,98,10,1,1086.9
396,4,79,51,13344.900000000001
624,76,90,36,9710.400000000001
404,11,36,24,3490.4
462,79,29,66,27020.4
483,87,42,15,2890.5
983,7,70,64,21501.4
38,45,19,7,593.1
640,70,72,42,12223.6
430,11,80,56,16412.4
403,39,15,20,3143.0
208,20,76,49,12952.900000000001
795,12,1,56,16833.4
837,92,73,52,18870.6
709,93,41,48,16462.6
62,40,66,40,9502.0
121,42,95,98,51296.600000000006
115,70,41,69,28273.9
835,88,25,73,33371.100000000006
40,19,27,96,47022.4
791,51,79,31,7080.900000000001
826,67,92,21,4393.9
344,87,43,35,9391.5
998,65,90,21,4523.9
400,54,18,98,52751.600000000006
703,71,7,82,39472.600000000006
174,27,18,59,18823.9
273,42,40,95,48485.5
599,32,30,64,22717.4
545,58,72,90,45455.0
121,11,5,80,32361.000000000004
472,73,1,88,44841.600000000006
827,20,23,20,3187.0
582,6,68,85,36494.5
572,60,58,38,9927.6
508,33,85,49,13889.900000000001
216,14,28,24,3374.4
659,64,82,73,31443.100000000002
267,49,82,3,458.1
139,34,90,40,9339.0
378,47,33,93,47129.100000000006
500,77,24,45,13887.5
345,55,6,99,53814.9
853,7,75,73,27476.100000000002
988,13,78,53,15441.1
380,79,67,45,13857.5
164,21,53,84,36502.4
516,31,39,37,8371.1
247,33,94,73,28768.100000000002
586,54,76,58,20201.600000000002
131,30,95,24,3673.4
999,29,98,12,2052.6
22,8,54,39,7786.900000000001
601,59,20,94,49443.4
176,84,79,46,14408.400000000001
983,46,91,64,23997.4
696,19,66,9,1263.9
319,9,92,67,22918.100000000002
634,34,4,73,29228.100000000002
464,69,2,87,43555.100000000006
36,1,7,65,20803.5
364,70,2,93,49254.100000000006
68,89,4,60,23048.0
840,16,63,57,17672.1
549,32,88,4,755.4
649,62,40,81,37819.9
354,46,61,18,2769.6000000000004
426,62,12,94,49550.4
310,29,86,6,660.4
977,56,73,88,43850.600000000006
224,70,14,65,25476.5
65,70,76,98,53984.600000000006
537,84,9,13,2457.1
635,84,1,99,56975.9
358,19,98,24,3636.4
874,26,62,59,19464.9
74,88,81,82,40237.600000000006
549,48,72,3,737.1
792,56,99,93,48380.100000000006
872,68,33,36,9670.400000000001
865,47,82,85,40262.5
14,78,43,80,37614.0
997,86,97,86,44633.4
555,63,80,99,54816.9
231,40,15,66,24215.4
72,79,68,60,22452.0
764,69,29,53,18185.1
385,48,73,75,31547.500000000004
546,35,53,7,1031.1
295,2,20,94,43779.4
912,18,5,74,29076.4
120,71,35,39,10341.900000000001
536,56,69,9,1436.9
669,81,59,46,14763.400000000001
477,30,78,92,44710.600000000006
364,8,30,38,7743.6
460,21,41,54,15882.400000000001
503,3,21,79,31320.9
125,73,39,89,45434.9
124,42,26,76,31618.4
206,95,36,86,44616.4
808,38,22,63,22650.100000000002
654,51,42,64,23988.4
275,63,20,33,7690.1
953,63,64,17,3440.1000000000004
751,93,3,30,7951.0
811,52,97,42,11638.6
998,22,20,87,40000.100000000006
625,55,79,19,3438.9
754,17,89,86,38456.4
177,6,61,28,4186.6
938,12,17,8,1347.6
649,83,84,62,24630.600000000002
608,83,5,45,14265.5
453,95,68,30,7713.0
942,39,60,2,1039.6
946,93,20,21,5059.9
13,99,95,83,41986.100000000006
72,10,25,7,382.1
665,41,6,45,12432.5
231,61,31,8,1032.6
198,7,24,54,14864.400000000001
390,62,72,48,14655.6
301,32,96,24,3891.4
544,75,90,39,10921.900000000001
673,30,22,4,871.4
789,58,95,28,6254.6
605,98,43,96,55171.4
383,16,39,28,4672.6
938,36,8,32,7107.6
321,86,82,62,24488.600000000002
673,28,44,71,27361.9
856,42,46,35,8328.5
564,64,80,12,2037.6
639,98,27,7,1565.1
797,27,53,82,35958.600000000006
814,14,70,41,9624.900000000001
998,88,71,22,5305.6
179,60,2,12,1604.6
91,32,59,89,41751.9
449,87,51,18,3602.6000000000004
391,73,46,76,34241.4
696,69,57,41,11761.900000000001
271,17,3,10,931.0
645,74,25,79,37071.9
773,14,59,11,1519.9
631,33,39,17,2608.1000000000004
407,81,44,68,28572.600000000002
24,69,56,46,13566.400000000001
104,14,78,80,32584.000000000004
133,9,7,9,610.9000000000001
492,37,89,43,11143.1
121,14,75,64,21087.4
799,31,62,61,20922.9
178,76,59,93,49626.100000000006
296,33,59,39,9035.900000000001
463,24,49,59,18935.9
222,55,15,60,21162.0
841,18,15,32,6434.6
127,39,43,13,1462.1
745,90,65,58,22448.600000000002
321,23,46,56,16975.4
231,68,49,29,6323.900000000001
78,7,97,79,31211.9
440,59,64,20,3580.0
620,36,3,79,34044.9
404,3,53,51,13301.900000000001
731,84,76,89,47019.9
727,82,83,67,28217.100000000002
129,32,74,26,4273.4
314,12,84,28,4491.6
459,60,68,94,49395.4
536,17,48,98,49261.600000000006
254,31,1,33,6613.1
386,17,7,92,43423.600000000006
865,53,8,60,21685.0
738,53,58,73,30719.100000000002
919,19,57,94,46001.4
147,18,49,76,29817.4
842,20,59,78,32213.600000000002
434,72,97,86,42866.4
517,43,71,80,35317.0
58,81,47,62,23915.600000000002
338,54,95,32,7083.6
545,96,15,84,43183.4
134,42,71,86,39986.4
843,47,69,74,31153.4
537,20,2,92,43850.600000000006
184,29,54,14,1550.4
146,85,73,67,27837.100000000002
378,77,26,99,56025.9
184,63,92,92,47453.600000000006
880,6,63,87,38490.100000000006
493,58,64,36,8931.400000000001
430,2,17,41,8748.900000000001
918,68,59,11,2258.9
5,65,81,31,6728.900000000001
521,87,39,81,39716.9
404,82,2,57,20998.1
151,87,51,6,849.4
761,61,57,54,18343.4
304,9,77,4,418.4
930,31,15,62,21687.600000000002
8,14,1,37,7234.1
602,41,55,5,929.5
242,54,59,29,5928.900000000001
502,97,26,77,37023.100000000006
735,52,3,83,38807.100000000006
862,57,18,4,1168.4
987,7,59,20,3087.0
137,18,17,73,27563.100000000002
791,6,27,85,36703.5
756,23,13,41,9935.900000000001
360,42,82,66,24476.4
980,78,42,83,41210.100000000006
23,73,61,8,920.6
384,16,73,28,4673.6
573,43,69,59,20166.9
495,79,88,26,5861.4
286,14,46,12,1159.6
179,28,44,46,11835.400000000001
427,26,96,25,4139.5
960,57,54,31,7435.900000000001
973,91,61,8,2014.6
54,37,24,31,5909.900000000001
502,74,20,17,3176.1000000000004
601,95,45,64,26751.4
587,57,29,20,3687.0
967,84,17,80,39047.0
587,17,78,56,16905.4
735,50,39,22,4206.6
112,22,10,55,16144.500000000002
459,3,74,39,8028.900000000001
26,47,47,6,484.4
788,60,58,7,1448.1
785,5,80,1,794.9
503,55,17,7,1128.1
510,74,48,19,3684.9
73,76,5,41,11425.900000000001
70,19,59,79,32151.9
11,11,10,9,506.90000000000003
675,95,55,63,26108.100000000002
118,58,64,25,4630.5
464,42,86,25,4576.5
822,56,9,10,1872.0
909,94,26,53,19655.1
700,74,5,2,867.6
353,26,88,25,4065.5
295,8,72,84,35541.4
556,48,92,48,14149.6
962,30,11,69,26360.9
288,98,67,31,8034.900000000001
958,61,84,86,42444.4
91,83,1,64,25473.4
676,98,7,80,39876.0
258,81,22,15,2575.5
844,83,56,78,37129.600000000006
376,59,67,59,20913.9
914,43,74,15,2661.5
913,54,66,97,52255.100000000006
511,29,30,78,32584.600000000002
540,40,54,24,4322.4
555,97,18,85,44202.5
526,83,29,54,19296.4
385,67,15,48,14890.6
355,21,86,16,1945.4
742,70,98,69,28900.9
875,48,40,86,41243.4
922,61,81,28,6471.6
139,68,2,1,211.9
329,58,35,20,3449.0
984,76,44,67,28072.100000000002
169,2,12,60,17929.0
657,83,65,69,29712.9
886,55,66,68,27283.600000000002
853,82,74,98,55948.600000000006
818,41,25,80,35458.0
810,25,90,48,13299.6
309,37,95,77,32210.100000000002
486,5,80,98,48035.600000000006
76,78,3,57,20442.1
65,34,64,2,152.6
499,41,13,92,45744.600000000006
346,89,99,9,1543.9
941,83,23,88,46190.600000000006
53,78,75,92,48702.600000000006
375,96,33,26,6183.4
935,33,78,54,17005.4
616,36,23,74,30112.4
887,55,97,59,21188.9
481,7,4,22,3006.6000000000004
48,58,26,69,27378.9
953,22,54,59,19307.9
80,54,10,99,53450.9
512,45,81,58,19605.600000000002
281,80,67,62,24076.600000000002
651,69,25,81,38388.9
652,12,12,78,31399.600000000002
699,60,12,60,21939.0
710,91,58,60,23810.0
2,1,27,71,24773.9
59,91,81,97,54990.100000000006
868,96,70,33,9372.1
924,28,12,44,11642.400000000001
528,92,91,80,39248.0
587,69,40,13,2312.1
223,56,63,65,24565.5
840,81,25,20,4420.0
234,38,85,94,47102.4
934,16,15,24,4140.4
21,63,19,46,13287.400000000001
994,53,83,39,10513.900000000001
864,13,89,81,34065.9
470,51,81,64,23804.4
801,44,76,56,18631.4
909,33,30,27,5372.1
557,8,65,29,4909.900000000001
256,83,51,45,13913.5
432,50,50,61,21714.9
254,86,82,72,31847.600000000002
127,2,73,29,4305.900000000001
567,2,62,75,28279.500000000004
540,55,6,49,14999.900000000001
289,12,26,8,698.6
984,72,97,4,1350.4
586,95,77,51,18175.9
414,38,81,42,10653.6
819,46,21,58,19970.600000000002
258,66,78,24,4664.4
962,64,43,19,3946.9
183,98,64,19,3813.9
215,81,4,31,7434.900000000001
336,18,82,34,6612.400000000001
161,42,81,52,15594.6
965,79,68,37,10596.1
333,47,2,14,1951.4
